time,phi,phi_exact
0.0,1.0,1.0
0.0001005,0.536071106610538,0.5360882147099707
0.000101,0.531843613274397,0.5318607213743555
0.0001015,0.52760282344792,0.5276199315484069
0.000102,0.523348843150634,0.5233659512516495
0.0001025,0.519081778731823,0.5190988868333698
0.000103,0.514801736867876,0.5148188449699553
0.0001035,0.510508824559617,0.5105259326622303
0.000104,0.50620314912963,0.5062202572327784
0.0001045,0.501884818219576,0.5019019263232612
0.000105,0.497553939787503,0.49757104789172696
0.0001055,0.493210622105145,0.4932277302099105
0.000106,0.488854973755221,0.4888720818605275
0.0001065,0.48448710362871,0.48450421173456026
0.000107,0.480107120922138,0.4801242290285341
0.0001075,0.475715135134846,0.4757322432417888
0.000108,0.471311256066249,0.47132836417374013
0.0001085,0.466895593813095,0.4669127019211353
0.000109,0.46246825876671,0.4624853668753008
0.0001095,0.458029361610239,0.45804646971938234
0.00011,0.45357901331588,0.4535961214255773
0.0001105,0.449117325142108,0.4491344332523616
0.000111,0.444644408630897,0.4446615167417068
0.0001115,0.440160375604925,0.440177483716293
0.000112,0.435665338164784,0.43568244627671227
0.0001125,0.431159408686177,0.4311765167986662
0.000113,0.426642699817106,0.4266598079301574
0.0001135,0.422115324475056,0.422132432588672
0.000114,0.417577395844177,0.41759450395835795
0.0001145,0.413029027372448,0.4130461354871949
0.000115,0.408470332768842,0.40848744088415717
0.0001155,0.403901426000489,0.40391853411637296
0.000116,0.399322421289819,0.3993395294062732
0.0001165,0.394733433111711,0.39475054122873704
0.000117,0.390134576190632,0.3901516843082303
0.0001175,0.385525965497763,0.385543073615936
0.000118,0.380907716248134,0.38092482436688185
0.0001185,0.376279943897734,0.3762970520170583
0.000119,0.371642764140631,0.37165987226053276
0.0001195,0.366996292906077,0.3670134010265584
0.00012,0.362340646355612,0.3623577544766736
0.0001205,0.357675940880157,0.3576930490017995
0.000121,0.353002293097105,0.3530194012193304
0.0001215,0.348319819847408,0.348336927970217
0.000122,0.343628638192654,0.34364574631604705
0.0001225,0.338928865412138,0.33894597353611744
0.000123,0.334220618999937,0.3342377271245026
0.0001235,0.329504016661964,0.3295211247871181
0.000124,0.324779176313033,0.32479628443877623
0.0001245,0.320046216073907,0.3200633242002401
0.000125,0.315305254268345,0.3153223623952687
0.0001255,0.310556409420144,0.3105735175476606
0.000126,0.30579980025018,0.30581690837828934
0.0001265,0.301035545673433,0.3010526538021365
0.000127,0.29626376479602,0.29628087292531874
0.0001275,0.291484576912214,0.2915016850421088
0.000128,0.286698101501464,0.2867152096319555
0.0001285,0.281904458225405,0.2819215663564942
0.000129,0.27710376692487,0.2771208750565578
0.0001295,0.27229614761689,0.272313255749178
0.00013,0.267481720491699,0.26749882862458757
0.0001305,0.262660605909724,0.26267771404321355
