time,phi,phi_exact
0.0,1.0,1.0
0.000125,0.9975595870031138,0.3153223623952687
0.00015625,0.9963401252626455,0.008296231623858378
0.0001875,0.9948774263370906,-0.29953350618957414
0.00021875,0.9931718473234138,-0.5783491993368335
0.00025,0.9912238046142696,-0.8011436155469337
0.00028125,0.9890337737963467,-0.9463359733389455
0.0003125000000000001,0.98660228953426,-0.9998623450816866
0.0003437500000000001,0.9839299454400194,-0.9565379467410822
0.0003750000000000001,0.9810173939281089,-0.82055935733956
0.0004062500000000001,0.9778653460562083,-0.6050980210895822
0.0004375000000000002,0.9744745713515988,-0.33102440725288484
0.0004687500000000002,0.9708458976232939,-0.024886410837400372
0.0005000000000000002,0.966980210759942,0.2836621854632288
0.0005312500000000003,0.9628784545135489,0.5647340983576089
0.0005625000000000003,0.958541630269075,0.7911035488707403
0.0005937500000000003,0.9539707967999604,0.9408434630275057
0.0006250000000000003,0.949167070009642,0.9994494182244995
0.0006562500000000004,0.9441316226591203,0.961244601128147
0.0006875000000000004,0.9388656840806476,0.8299296871112898
0.0007187500000000004,0.9333705398776037,0.6182243776493554
0.0007500000000000004,0.9276475316106342,0.34663531783502166
0.0007812500000000005,0.921698056470128,0.04146973857723961
0.0008125000000000005,0.9155235669351134,-0.26771276974694647
0.0008437500000000005,0.9091255704186557,-0.5509635205260279
0.0008750000000000006,0.9025056288998442,-0.7808456836057525
0.0009062500000000006,0.8956653585424574,-0.9350919292559683
0.0009375000000000006,0.8886064293003998,-0.9987613331112644
0.0009687500000000006,0.8813305645100067,-0.9656866154211168
0.001000000000000001,0.8738395404693159,-0.8390715290764467
0.001031250000000001,0.8661351860044109,-0.6311805309567187
0.001062500000000001,0.8582193820229381,-0.3621507963044337
0.001093750000000001,0.8500940610549111,-0.058041649290124425
0.001125000000000001,0.8417612067809108,0.25168965007176475
0.001156250000000001,0.8332228535477982,0.537041257017626
0.001187500000000001,0.824481085872058,0.770372843843182
0.001218750000000001,0.8155380379308939,0.9290829554781576
0.001250000000000001,0.8063958930411992,0.9977982791785812
0.001281250000000001,0.7970568831265319,0.9698627666897628
0.001312500000000001,0.7875232881722227,0.8479823663960202
0.001343750000000001,0.7777974356687486,0.6439629140552258
0.001375000000000001,0.76788170004351,0.3775665710972834
0.001406250000000001,0.7577785020811483,0.07459758056602828
0.001437500000000001,0.7474903083325457,-0.23559723776013597
0.001468750000000001,0.7370196305126526,-0.5229711407684882
0.001500000000000001,0.7263690248872879,-0.7596879128588271
0.001531250000000001,0.7155410916490642,-0.9228181960236588
0.001562500000000001,0.7045384742825871,-0.9965605215646708
0.001593750000000001,0.6933638589190869,-0.9737719051985609
0.001625000000000001,0.6820199736806384,-0.8566597458288369
0.001656250000000001,0.670509588014128,-0.6565680078290691
0.001687500000000001,0.6588355120151344,-0.3928783980991303
0.001718750000000001,0.6470005957418827,-0.09113297439421553
0.001750000000000001,0.6350077285194449,0.21943996321146972
0.001781250000000001,0.6228598382343511,0.5087570454200248
0.001812500000000001,0.6105598906197893,0.7487938323192977
0.001843750000000001,0.5981108885315638,0.9162993756423778
0.001875000000000001,0.5855158712149904,0.9950484010363798
0.001906250000000001,0.5727779135629093,0.9774129547232275
0.001937500000000002,0.5599001253649931,0.865101278406982
0.001968750000000001,0.5468856505485369,0.6689923419719467
0.002000000000000001,0.5337376664109135,0.40808206181338225
0.002031250000000001,0.5204593828438815,0.10764327841811099
0.002062500000000001,0.5070540415499364,-0.20322227468238233
0.002093750000000001,0.4935249152508955,-0.4944028842525041
0.002125000000000001,0.4798753068889101,-0.7376936014721244
0.002156250000000001,0.4661085488200986,-0.9095282890296867
0.002187500000000002,0.4522280020010006,-0.9932623338953644
0.002218750000000002,0.438237055168047,-0.9807849128470103
0.002250000000000002,0.4241391240102486,-0.8733046400935053
0.002281250000000002,0.409937650335305,-0.6812324959424383
0.002312500000000002,0.3956361012293361,-0.4231733765218564
0.002343750000000002,0.3812379682104431,-0.12412394718860059
0.002375000000000002,0.3667467663763046,0.18694863706206366
