time,phi,phi_exact
0.0,1.0,1.0
0.000125,0.9921979104519875,0.992197667229329
0.00025,0.9689127669340379,0.9689124217106447
0.000375,0.9305074496498087,0.9305076219123143
0.0005,0.877581049315638,0.8775825618903728
0.000625,0.8109594723974184,0.8109631195052179
0.00075,0.7316823861309177,0.7316888688738209
0.000875,0.6409869085889494,0.6409968581633251
0.001,0.5402883057902587,0.5403023058681398
0.001125,0.4311579335393609,0.4311765167986662
0.00125,0.3152987300574828,0.3153223623952687
0.001375,0.1945186406673896,0.19454770798898718
0.0015,0.0707024003727294,0.0707372016677029
0.001625000000000001,-0.05421787906572477,-0.054177135026937426
0.001750000000000001,-0.1782928587351268,-0.17824605564949297
0.001875000000000001,-0.2995863904549214,-0.2995335061895752
0.002000000000000001,-0.4162057293511989,-0.4161468365471432
0.002125000000000001,-0.5263310695909165,-0.5262663347043057
0.002250000000000001,-0.628243942005043,-0.6281736227227401
0.002375000000000001,-0.7203540302861359,-0.7202784714566923
0.002500000000000001,-0.8012239873243991,-0.8011436155469343
0.002625000000000001,-0.8695918644997336,-0.8695071814659848
0.002750000000000002,-0.9243908039580154,-0.9243023786324643
0.002875000000000002,-0.9647656865748578,-0.9646741463213169
0.003000000000000002,-0.9900864758086785,-0.9899924966004457
0.003125000000000002,-0.9999580492117901,-0.9998623450816866
0.003250000000000002,-0.9942263641832807,-0.994129676080546
0.003375000000000002,-0.9729808617513711,-0.9728839459794458
0.003500000000000002,-0.9365530708758354,-0.9364566872907957
0.003625000000000002,-0.8855114350496179,-0.8854163352030197
0.003750000000000002,-0.8206524419284065,-0.8205593573395594
0.003875000000000003,-0.7429881944071964,-0.7428978251479966
0.004000000000000003,-0.6537306170930915,-0.6536436208636099
0.004125000000000003,-0.5542725446271197,-0.5541895264924145
0.004250000000000003,-0.4461659869655,-0.44608748991379044
0.004375000000000003,-0.3310979107833648,-0.33102440725288484
0.004500000000000003,-0.2108639149240203,-0.21079579943077623
0.004625000000000003,-0.08734021067955039,-0.08727779366103139
0.004750000000000003,0.03754565585888163,0.037602152887980106
0.004875000000000003,0.1618448825131026,0.1618953304175394
0.005000000000000004,0.2836178214241259,0.2836621854632297
0.005125000000000004,0.4009642466082589,0.4010025869780393
0.005250000000000004,0.5120530063480312,0.5120854772418437
0.005375000000000004,0.615150597702301,0.6151774449047107
0.005500000000000004,0.7086482172398672,0.7086697742912631
0.005625000000000004,0.7910868658789341,0.7911035488707414
0.005750000000000004,0.8611801160798088,0.8611924171615231
0.005875000000000004,0.9178341861164013,0.9178426658157595
0.006000000000000004,0.9601650081742351,0.960170286650367
0.006125000000000005,0.9875120239330074,0.9875147712990617
0.006250000000000005,0.9994484923582486,0.9994494182244995
0.006375000000000005,0.9957881488524383,0.9957879912530554
0.006500000000000005,0.976588111851751,0.9765876257280224
0.006625000000000005,0.9421479915119637,0.9421479369316904
0.006750000000000005,0.8930052143921824,0.8930063446890742
0.006875000000000005,0.8299266370931337,0.8299296871112888
0.007000000000000005,0.7538965797163932,0.7539022543433012
0.007125000000000005,0.666101465878414,0.6661104290454233
0.007250000000000006,0.567911308966802,0.5679241732886905
0.007375000000000006,0.4608583335396146,0.46087565075494524
0.007500000000000006,0.3466130654735984,0.34663531783502
0.007625000000000006,0.2269582639666048,0.22698585671546326
0.007750000000000006,0.1037611021765659,0.10379435721924679
0.007875000000000005,-0.0210559693911421,-0.021016818506453712
0.008000000000000005,-0.1455452220808553,-0.1455000338086188
0.008125000000000005,-0.2677640427408592,-0.26771276974694647
0.008250000000000006,-0.3858052475518972,-0.38574793745222674
0.008375000000000006,-0.4978268429927961,-0.49776363761030257
0.008500000000000006,-0.602080769533293,-0.6020119026848278
0.008625000000000006,-0.6969401795183519,-0.6968659733660496
0.008750000000000006,-0.7809248235817068,-0.7808456836057525
0.008875000000000006,-0.8527241494421406,-0.852640558113387
0.009000000000000006,-0.9112177526335072,-0.9111302618846799
0.009125000000000006,-0.9554928600416976,-0.9554020826546662
0.009250000000000006,-0.9848585734238,-0.9847651734673248
0.009375000000000007,-0.9988566506441037,-0.9987613331112645
0.009500000000000007,-0.9972686563893638,-0.9971721561963779
0.009625000000000007,-0.9801193707788072,-0.9800224412969083
0.009750000000000007,-0.9476764026786596,-0.9475798039779909
0.009875000000000007,-0.9004460137552921,-0.9003505007442667
0.01000000000000001,-0.8391652184312416,-0.8390715290764467
